ID,Ашиглалтанд орсон он,Барилгын давхар,Барилгын явц,Гараж,Байршил,Огноо,Тагт,Талбай,Төлбөрийн нөхцөл,Хаалга,Хэдэн давхарт,Цонх,Цонхны тоо,Шал,Үнэ
1,2024,13,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,45,Лизинггүй,Бүргэд,8,Вакум,2,Паркет,"3,039,333"
1,2017,7,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,51,Лизинггүй,Төмөр вакум,5,Төмөр вакум,4,Паркет,"3,039,216"
1,2023,7,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,5,Вакум,4,Паркет,"3,039,216"
1,2020,16,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,4,Вакум,2,Паркет,"3,039,216"
1,1985,5,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,2,Вакум,3,Паркет,"3,039,216"
1,2018,16,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,1 тагттай,51,Банкны лизингтэй,Бүргэд,10,Вакум,3,Паркет,"3,039,216"
1,2022,16,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,12,Вакум,3,Паркет,"3,039,216"
1,2017,6,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,039,216"
1,2020,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,5,Вакум,2,Паркет,"3,039,216"
1,2024,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,76,Лизинггүй,Бүргэд,7,Вакум,4,Паркет,"3,038,684"
1,2024,13,Ашиглалтад ороогүй,Байхгүй,ЧД,1/1/2024,1 тагттай,45,Лизинггүй,Бүргэд,8,Вакум,2,Паркет,"3,038,000"
1,2021,9,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,79,Лизинггүй,Төмөр,2,Вакум,4,Паркет,"3,037,975"
1,2015,6,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,79,Банкны лизингтэй,Бүргэд,4,Вакум,4,Паркет,"3,037,975"
1,2010,6,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,79,Банкны лизингтэй,Бүргэд,4,Вакум,4,Паркет,"3,037,975"
1,2019,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,53,Лизинггүй,Бүргэд,8,Вакум,2,Паркет,"3,037,736"
1,2010,16,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,27,Лизинггүй,Бүргэд,4,Вакум,1,Паркет,"3,037,037"
1,2015,16,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,27,Лизинггүй,Төмөр,4,Вакум,1,Паркет,"3,037,037"
1,2017,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,54,Банкны лизингтэй,Бүргэд,3,Вакум,3,Паркет,"3,037,037"
1,2019,5,Ашиглалтад орсон,Байгаа,Орон нутаг,1/1/2024,1 тагттай,78,Банкны лизингтэй,Бүргэд,5,Вакум,4,Паркет,"3,036,538"
1,2008,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,2 тагттай,56,Банкны лизингтэй,Бүргэд,5,Вакум,2,Паркет,"3,035,714"
1,2008,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,2 тагттай,56,Лизинггүй,Бүргэд,5,Вакум,2,Паркет,"3,035,714"
1,2018,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,3+ тагттай,140,Банкны лизингтэй,Бүргэд,12,Вакум,8,Паркет,"3,035,714"
1,2007,12,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,3+ тагттай,140,Лизинггүй,Бүргэд,12,Вакум,8,Паркет,"3,035,714"
1,2016,5,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,28,Лизинггүй,Бүргэд,5,Вакум,1,Паркет,"3,035,714"
1,1985,9,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,56,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,035,714"
1,2015,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,86,Лизинггүй,Бүргэд,1,Вакум,3,Паркет,"3,034,884"
1,2010,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,29,Лизинггүй,Бүргэд,2,Вакум,1,Паркет,"3,034,483"
1,2010,9,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,29,Лизинггүй,Бүргэд,5,Вакум,2,Цемент,"3,034,483"
1,2024,8,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,1 тагттай,89,Лизинггүй,Төмөр,4,Вакум,3,Паркет,"3,033,708"
1,2024,8,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,2 тагттай,89,Хувь лизингтэй,Бүргэд,4,Вакум,4,Паркет,"3,033,708"
1,2022,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,49,Банкны лизингтэй,Бүргэд,10,Вакум,2,Паркет,"3,033,673"
1,2014,5,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,61,Лизинггүй,Бүргэд,3,Вакум,4,Паркет,"3,032,787"
1,2008,9,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,61,Лизинггүй,Бүргэд,3,Вакум,3,Паркет,"3,032,787"
1,2008,9,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,61,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,032,787"
1,2024,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,61,Лизинггүй,Бүргэд,2,Вакум,3,Паркет,"3,032,787"
1,2012,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,61,Банкны лизингтэй,Төмөр,2,Төмөр вакум,2,Паркет,"3,032,787"
1,2008,6,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,Тагтгүй,122,Лизинггүй,Бүргэд,6,Вакум,8,Паркет,"3,032,787"
1,2024,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,65,Лизинггүй,Бүргэд,8,Вакум,4,Паркет,"3,032,769"
1,2025,6,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,1 тагттай,46,Лизинггүй,Бүргэд,16,Вакум,2,Паркет,"3,032,609"
1,2023,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,62,Лизинггүй,Бүргэд,13,Вакум,3,Паркет,"3,032,258"
1,2010,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,94,Лизинггүй,Бүргэд,5,Вакум,5,Паркет,"3,031,915"
1,2013,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,63,Лизинггүй,Бүргэд,4,Вакум,3,Паркет,"3,031,746"
1,2011,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,63,Банкны лизингтэй,Бүргэд,4,Вакум,3,Паркет,"3,031,746"
1,2009,9,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,76,Банкны лизингтэй,Бүргэд,5,Вакум,4,Паркет,"3,031,579"
1,2014,7,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,98,Банкны лизингтэй,Бүргэд,4,Вакум,4,Паркет,"3,030,612"
1,2006,7,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,98,Лизинггүй,Төмөр вакум,4,Төмөр вакум,6,Паркет,"3,030,612"
1,2006,7,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,98,Лизинггүй,Бүргэд,4,Вакум,4,Паркет,"3,030,612"
1,2014,12,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,70,Лизинггүй,Бүргэд,10,Вакум,4,Паркет,"3,030,429"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,76,Банкны лизингтэй,Бүргэд,16,Вакум,3,Паркет,"3,030,395"
1,2008,6,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,33,Лизинггүй,Бүргэд,4,Вакум,2,Мод,"3,030,303"
1,2013,6,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,99,Лизинггүй,Бүргэд,4,Вакум,5,Паркет,"3,030,303"
1,2014,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,66,Лизинггүй,Бүргэд,12,Вакум,3,Паркет,"3,030,303"
1,2022,12,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,57,Банкны лизингтэй,Бүргэд,7,Вакум,3,Ламинат,"3,030,000"
1,2010,4,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,34,Лизинггүй,Бүргэд,2,Вакум,1,Паркет,"3,029,412"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,БЗД,1/1/2024,2 тагттай,90,Лизинггүй,Төмөр,6,Вакум,4,Паркет,"3,029,333"
1,2000,10,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,137,Лизинггүй,Бүргэд,5,Вакум,8,Паркет,"3,029,197"
1,2021,13,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,70,Банкны лизингтэй,Бүргэд,13,Вакум,4,Паркет,"3,028,571"
1,2024,15,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,71,Банкны лизингтэй,Бүргэд,12,Вакум,4,Паркет,"3,028,169"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,БЗД,1/1/2024,1 тагттай,45,Лизинггүй,Төмөр,13,Вакум,2,Паркет,"3,026,667"
1,2019,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,76,Лизинггүй,Бүргэд,3,Вакум,5,Паркет,"3,026,316"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,76,Банкны лизингтэй,Вакум,13,Вакум,2,Паркет,"3,026,316"
1,2024,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,38,Лизинггүй,Бүргэд,8,Вакум,2,Паркет,"3,026,316"
1,2016,10,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,2 тагттай,76,Банкны лизингтэй,Бүргэд,9,Вакум,3,Паркет,"3,026,316"
1,2012,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,76,Лизинггүй,Бүргэд,12,Вакум,4,Паркет,"3,026,316"
1,2011,8,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,70,Лизинггүй,Бүргэд,8,Вакум,6,Паркет,"3,026,143"
1,2018,14,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,116,Лизинггүй,Бүргэд,12,Вакум,5,Паркет,"3,025,862"
1,2024,15,Ашиглалтад ороогүй,Байхгүй,БЗД,1/1/2024,1 тагттай,70,Лизинггүй,Бүргэд,3,Вакум,3,Паркет,"3,025,714"
1,2013,6,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,39,Лизинггүй,Бүргэд,5,Вакум,2,Паркет,"3,025,641"
1,2022,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,61,Лизинггүй,Төмөр,5,Модон вакум,2,Паркет,"3,024,590"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,БЗД,1/1/2024,1 тагттай,44,Лизинггүй,Бүргэд,11,Вакум,3,Паркет,"3,024,545"
1,2011,7,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,124,Лизинггүй,Бүргэд,1,Вакум,6,Паркет,"3,024,194"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,БЗД,1/1/2024,1 тагттай,76,Лизинггүй,Төмөр,10,Вакум,3,Паркет,"3,023,684"
1,2017,9,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,89,Лизинггүй,Бүргэд,4,Вакум,6,Паркет,"3,023,596"
1,2024,16,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,64,Лизинггүй,Төмөр,7,Вакум,3,Паркет,"3,023,438"
1,2020,14,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,43,Банкны лизингтэй,Бүргэд,12,Вакум,1,Паркет,"3,023,256"
1,2015,15,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,43,Лизинггүй,Төмөр,11,Вакум,2,Паркет,"3,023,256"
1,2017,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,43,Лизинггүй,Бүргэд,6,Вакум,4,Паркет,"3,023,256"
1,2013,11,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,43,Лизинггүй,Бүргэд,2,Вакум,4,Паркет,"3,023,256"
1,1990,6,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,43,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,023,256"
1,2015,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,134,Банкны лизингтэй,Бүргэд,3,Вакум,5,Паркет,"3,022,388"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,ЧД,1/1/2024,1 тагттай,45,Лизинггүй,Бүргэд,15,Вакум,2,Паркет,"3,022,222"
1,2017,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,91,Лизинггүй,Төмөр,6,Вакум,7,Паркет,"3,021,978"
1,2024,16,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,46,Лизинггүй,Бүргэд,15,Вакум,2,Цемент,"3,021,739"
1,2024,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,47,Банкны лизингтэй,Бүргэд,11,Вакум,2,Паркет,"3,021,277"
1,2016,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,48,Лизинггүй,Бүргэд,3,Вакум,3,Паркет,"3,020,833"
1,2015,12,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,48,Лизинггүй,Бүргэд,11,Вакум,2,Паркет,"3,020,833"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,49,Лизинггүй,Бүргэд,13,Вакум,2,Паркет,"3,020,408"
1,2013,10,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,49,Банкны лизингтэй,Мод,7,Вакум,2,Паркет,"3,020,408"
1,2015,12,Ашиглалтад орсон,Байгаа,СБД,1/1/2024,1 тагттай,149,Лизинггүй,Бүргэд,10,Төмөр вакум,4,Паркет,"3,020,134"
1,2000,10,Ашиглалтад орсон,Байгаа,СБД,1/1/2024,2 тагттай,149,Банкны лизингтэй,Бүргэд,10,Вакум,4,Паркет,"3,020,134"
1,2015,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,51,Лизинггүй,Бүргэд,2,Вакум,3,Паркет,"3,019,608"
1,2015,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,51,Банкны лизингтэй,Бүргэд,2,Вакум,2,Паркет,"3,019,608"
1,2024,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,47,Лизинггүй,Төмөр,11,Вакум,3,Паркет,"3,019,149"
1,2017,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,53,Банкны лизингтэй,Бүргэд,4,Вакум,3,Паркет,"3,018,868"
1,1995,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,53,Лизинггүй,Төмөр,2,Мод,3,Мод,"3,018,868"
1,2019,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,53,Лизинггүй,Бүргэд,2,Вакум,2,Паркет,"3,018,868"
1,2018,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,53,Лизинггүй,Бүргэд,9,Вакум,4,Паркет,"3,018,868"
1,2022,10,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,53,Лизинггүй,Бүргэд,6,Вакум,3,Паркет,"3,018,868"
1,2016,9,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,106,Лизинггүй,Бүргэд,7,Вакум,6,Паркет,"3,018,868"
1,2016,9,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,106,Лизинггүй,Бүргэд,7,Вакум,6,Паркет,"3,018,868"
1,2019,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,53,Банкны лизингтэй,Бүргэд,2,Вакум,2,Паркет,"3,018,868"
1,2019,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,53,Лизинггүй,Бүргэд,2,Мод,2,Паркет,"3,018,868"
1,1985,5,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,54,Лизинггүй,Бүргэд,3,Вакум,3,Паркет,"3,018,519"
1,2007,10,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,56,Лизинггүй,Бүргэд,3,Вакум,3,Паркет,"3,017,857"
1,1990,9,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,58,Лизинггүй,Бүргэд,7,Вакум,4,Паркет,"3,017,241"
1,2019,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,58,Лизинггүй,Бүргэд,10,Вакум,2,Паркет,"3,017,241"
1,2016,11,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,58,Лизинггүй,Төмөр,10,Вакум,3,Паркет,"3,017,241"
1,2020,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,58,Лизинггүй,Бүргэд,10,Вакум,2,Паркет,"3,017,241"
1,2014,12,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,58,Лизинггүй,Бүргэд,2,Вакум,3,Паркет,"3,017,241"
1,2023,9,Ашиглалтад орсон,Байгаа,Орон нутаг,1/1/2024,1 тагттай,58,Лизинггүй,Бүргэд,8,Вакум,3,Паркет,"3,017,241"
1,2020,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,58,Лизинггүй,Бүргэд,10,Вакум,2,Паркет,"3,017,241"
1,2020,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,58,Банкны лизингтэй,Бүргэд,10,Вакум,2,Паркет,"3,017,241"
1,2014,12,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,58,Лизинггүй,Бүргэд,10,Вакум,2,Паркет,"3,017,241"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,46,Лизинггүй,Бүргэд,14,Вакум,2,Паркет,"3,016,957"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,БЗД,1/1/2024,1 тагттай,59,Лизинггүй,Бүргэд,6,Вакум,4,Паркет,"3,016,271"
1,2015,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,2 тагттай,63,Лизинггүй,Бүргэд,8,Вакум,4,Паркет,"3,015,873"
1,2024,12,Ашиглалтад ороогүй,Байхгүй,БЗД,1/1/2024,1 тагттай,38,Лизинггүй,Бүргэд,3,Вакум,2,Паркет,"3,015,789"
1,2012,9,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,64,Банкны лизингтэй,Төмөр вакум,2,Вакум,4,Паркет,"3,015,625"
1,2024,12,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,1 тагттай,45,Лизинггүй,Бүргэд,4,Вакум,2,Паркет,"3,015,333"
1,2016,10,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,53,Лизинггүй,Бүргэд,10,Вакум,3,Паркет,"3,015,283"
1,2020,16,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,68,Лизинггүй,Бүргэд,10,Вакум,4,Паркет,"3,014,706"
1,2017,10,Ашиглалтад орсон,Байхгүй,Орон нутаг,1/1/2024,1 тагттай,68,Банкны лизингтэй,Бүргэд,4,Вакум,4,Паркет,"3,014,706"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,3+ тагттай,191,Лизинггүй,Төмөр,16,Вакум,7,Паркет,"3,014,136"
1,2020,13,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,73,Лизинггүй,Бүргэд,8,Вакум,5,Паркет,"3,013,699"
1,2018,8,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,73,Банкны лизингтэй,Төмөр,13,Вакум,4,Паркет,"3,013,699"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,БГД,1/1/2024,1 тагттай,73,Лизинггүй,Бүргэд,7,Вакум,4,Паркет,"3,013,699"
1,2013,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,3+ тагттай,302,Лизинггүй,Бүргэд,4,Вакум,8,Паркет,"3,013,245"
1,2013,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,302,Лизинггүй,Бүргэд,4,Вакум,7,Паркет,"3,013,245"
1,2018,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,302,Банкны лизингтэй,Бүргэд,4,Вакум,6,Паркет,"3,013,245"
1,2013,6,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,3+ тагттай,302,Лизинггүй,Төмөр,4,Вакум,7,Паркет,"3,013,245"
1,2013,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,3+ тагттай,302,Лизинггүй,Бүргэд,4,Вакум,6,Паркет,"3,013,245"
1,2013,6,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,3+ тагттай,302,Лизинггүй,Бүргэд,4,Вакум,4,Паркет,"3,013,245"
1,2016,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,114,Бартертай,Бүргэд,6,Вакум,4,Паркет,"3,013,158"
1,1990,9,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,78,Лизинггүй,Бүргэд,4,Вакум,5,Паркет,"3,012,821"
1,2020,9,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,78,Банкны лизингтэй,Бүргэд,6,Вакум,4,Паркет,"3,012,821"
1,2021,9,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,78,Лизинггүй,Бүргэд,6,Вакум,4,Паркет,"3,012,821"
1,2024,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,61,Лизинггүй,Бүргэд,7,Вакум,3,Паркет,"3,012,787"
1,2024,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,61,Лизинггүй,Бүргэд,11,Вакум,3,Паркет,"3,012,787"
1,2023,16,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,79,Лизинггүй,Бүргэд,15,Вакум,3,Паркет,"3,012,658"
1,1999,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,2 тагттай,79,Лизинггүй,Төмөр вакум,1,Вакум,3,Паркет,"3,012,658"
1,2013,6,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,82,Лизинггүй,Бүргэд,4,Вакум,4,Паркет,"3,012,195"
1,2024,16,Ашиглалтад ороогүй,Байгаа,БЗД,1/1/2024,1 тагттай,83,Хувь лизингтэй,Бүргэд,16,Вакум,4,Паркет,"3,012,048"
1,2024,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,73,Бартертай,Төмөр,8,Вакум,4,Паркет,"3,011,507"
1,2018,12,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,88,Лизинггүй,Бүргэд,10,Вакум,4,Паркет,"3,011,364"
1,2014,12,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,93,Банкны лизингтэй,Төмөр,12,Вакум,5,Паркет,"3,010,753"
1,2024,12,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,93,Лизинггүй,Төмөр,2,Вакум,4,Паркет,"3,010,753"
1,2012,6,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,93,Банкны лизингтэй,Бүргэд,6,Вакум,4,Паркет,"3,010,753"
1,2006,7,Ашиглалтад орсон,Байхгүй,БГД,1/1/2024,1 тагттай,98,Лизинггүй,Бүргэд,4,Вакум,5,Паркет,"3,010,204"
1,2022,9,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,108,Лизинггүй,Бүргэд,6,Вакум,4,Паркет,"3,009,259"
1,2018,16,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,2 тагттай,117,Лизинггүй,Бүргэд,16,Вакум,7,Паркет,"3,008,547"
1,2023,13,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,74,Лизинггүй,Вакум,11,Вакум,3,Паркет,"3,008,108"
1,2018,7,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,127,Банкны лизингтэй,Төмөр вакум,7,Вакум,4,Паркет,"3,007,874"
1,2019,13,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,84,Лизинггүй,Бүргэд,11,Вакум,5,Паркет,"3,007,500"
1,2017,3,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,129,Лизинггүй,Төмөр,3,Вакум,4,Паркет,"3,007,442"
1,2015,6,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,84,Банкны лизингтэй,Бүргэд,5,Вакум,5,Паркет,"3,007,143"
1,2010,5,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,3+ тагттай,173,Лизинггүй,Бүргэд,5,Вакум,8,Паркет,"3,005,780"
1,2011,9,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,2 тагттай,183,Хувь лизингтэй,Төмөр,1,Вакум,5,Паркет,"3,005,464"
1,2014,12,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,189,Бартертай,Төмөр,9,Вакум,6,Паркет,"3,005,291"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,БЗД,1/1/2024,1 тагттай,68,Лизинггүй,Бүргэд,4,Вакум,3,Паркет,"3,004,853"
1,2018,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,48,Лизинггүй,Бүргэд,10,Вакум,2,Паркет,"3,004,375"
1,2012,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,303,Банкны лизингтэй,Бүргэд,4,Вакум,8,Паркет,"3,003,300"
1,2024,16,Ашиглалтад ороогүй,Байхгүй,ХУД,1/1/2024,2 тагттай,74,Хувь лизингтэй,Төмөр,11,Вакум,4,Паркет,"3,003,068"
1,2016,5,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,49,Банкны лизингтэй,Бүргэд,5,Мод,2,Паркет,"3,000,000"
1,2016,5,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,49,Банкны лизингтэй,Бүргэд,5,Вакум,3,Паркет,"3,000,000"
